SITE_ID,VISIT_NO,lon_dd,lat_dd,trophic_cat,tp_ugl,chla_ugl,mic_ppb,tn_ugl,P_net_kgha,P_crop_kgha,P_fert_kgha,P_manu_kgha,prec_tot_ann_mm,prec_tot_mon_1_mm,prec_tot_mon_2_mm,prec_tot_mon_3_mm,prec_tot_mon_4_mm,prec_tot_mon_5_mm,prec_tot_mon_6_mm,prec_tot_mon_7_mm,prec_tot_mon_8_mm,prec_tot_mon_9_mm,prec_tot_mon_10_mm,prec_tot_mon_11_mm,prec_tot_mon_12_mm,chla_log,mic_log,P_crop_log,P_fert_log,P_manu_log,tn_log,tp_log,prec_tot_ann_log,DATE_COL,MONTH_COL,prec_tot_mon_s_0_mm,prec_tot_mon_s_1_mm,prec_tot_mon_s_2_mm,prec_tot_mon_s_3_mm,prec_tot_mon_s_4_mm,cybv_um3ml,cybv_log,totbv_u3ml,cypro,temp_surf,temp_mean,temp_bot,strat_thermod_m,strat_buoy_freq_s2,strat_thermod_log,strat_surfminbot
NLA12_SD-189,1,-99.75032,44.87784,EUTROPHIC,147.0,38.736,2.31828,2400.0,19.3149273079,33.5344560723,50.6473479076,2.20203792458,357.728621692,11.3344909497,26.3058119175,6.21457393313,91.6176762666,65.0000113974,54.5796651547,49.1657191977,21.2413201617,0.0124454396391,10.3496035737,6.41988104573,15.4874226545,3.6567694002,0.84082553141,3.51257344972,3.92488686817,0.789383260941,7.78322401634,4.99043258678,5.87977465898,2012-07-25,7,49.1657191977,54.5796651547,65.0000113974,91.6176762666,6.21457393313,153851.6704,11.943744238,4190499.1042,0.0367144024075,26.2,26.2,26.2,0.5,-0.0,-0.69314718056,0.0
NLA12_SD-198,1,-97.19885,44.59607,HYPEREUTROPHIC,419.0,1.914,0.59536,2133.0,14.1923853101,133.428359274,135.357004881,12.2637353232,503.609844114,9.3571974198,36.8919674327,18.6791560361,92.4058016056,114.486762353,58.5294553954,22.3107706987,57.2946311209,11.0952266859,43.1916442088,5.50536290252,33.8618682546,0.649195293031,-0.518589014384,4.89356469915,4.90791576855,2.50664655973,7.66528471847,6.03787091992,6.22180184946,2012-08-29,8,57.2946311209,22.3107706987,58.5294553954,114.486762353,92.4058016056,41265.8051,10.6277894723,103930.8461,0.397050602862,24.6,24.6,24.6,0.55,-0.0,-0.597837000756,0.0
NLA12_SD-212,1,-100.492873,45.091439,EUTROPHIC,346.0,0.334,0.07996,1223.0,0.0,0.0,0.0,0.0,344.492529976,8.74656405449,20.1063933849,6.61953162551,74.5621482253,65.6517875314,64.8997667849,57.937216115,21.214710319,1.0297819376,6.87748630047,6.72882956266,10.1183141351,-1.09661428601,-2.52622876935,-inf,-inf,-inf,7.10906213569,5.84643877506,5.84207240655,2012-07-27,7,57.937216115,64.8997667849,65.6517875314,74.5621482253,6.61953162551,1227281.3251,14.0203119762,1774164.2993,0.691751787354,23.6,23.36,23.0,2.49339458722,0.000943546967447,0.913645070083,0.6
NLA12_TN-101,1,-86.38432,35.37112,MESOTROPHIC,129.0,49.76,0.10293,991.0,14.2658683963,23.1679821312,7.23159508546,30.2022579671,1339.21243104,177.69371289,66.4780927896,99.3399941623,14.7068405151,75.69782269,52.2687268257,219.819013476,106.854555458,206.407587647,73.7357743979,50.8314135075,195.378896683,3.90721144843,-2.27370613344,3.14277124493,1.97845963223,3.40791668871,6.89871453433,4.85981240436,7.19983698213,2012-05-30,5,75.69782269,14.7068405151,99.3399941623,66.4780927896,177.69371289,3138883.6562,14.9593777712,44924022.8358,0.0698709389333,29.945,25.9116666667,19.13,1.20937227826,0.00916673484353,0.190101446699,10.815
NLA12_TN-101,2,-86.38467,35.37126,EUTROPHIC,310.0,60.8,0.5648,2351.0,14.2658683963,23.1679821312,7.23159508546,30.2022579671,1339.21243104,177.69371289,66.4780927896,99.3399941623,14.7068405151,75.69782269,52.2687268257,219.819013476,106.854555458,206.407587647,73.7357743979,50.8314135075,195.378896683,4.10758978897,-0.571283592803,3.14277124493,1.97845963223,3.40791668871,7.76259604854,5.73657229748,7.19983698213,2012-09-18,9,206.407587647,106.854555458,219.819013476,52.2687268257,75.69782269,10876742.9543,16.2021373938,15417540.3778,0.70547848021,23.06,22.6842857143,21.94,3.15,0.00223975101534,1.14740245284,1.12
NLA12_TN-103,1,-85.59262,36.04315,MESOTROPHIC,359.0,30.72,0.06791,3000.0,-11.3336098775,20.0544659581,5.42438041198,3.29647635447,1341.26553157,151.931374928,82.136276643,136.630141411,44.6175627844,72.5808164066,32.2958703387,160.004135689,130.183344782,264.854157627,54.2884794364,50.5318834062,161.211488123,3.42491390828,-2.68957197986,2.99845187,1.69090368313,1.19285412663,8.00636756765,5.88332238849,7.2013688738,2012-09-17,9,264.854157627,130.183344782,160.004135689,32.2958703387,72.5808164066,161795.6601,11.9940894606,1810222.7277,0.0893788690332,21.725,20.8085714286,19.71,0.5,0.0019527951967,-0.69314718056,2.015
NLA12_TN-104,1,-82.04088,36.55627,MESOTROPHIC,13.0,5.112,0.05428,260.0,1.55754220562,19.2031029211,13.5064730245,7.25417207689,1121.78196835,112.841091574,92.6555136915,99.6931860745,99.3708061054,117.102257763,45.7601856127,171.930111581,70.5359404455,154.372722244,58.4758797763,15.1009756422,83.9432978421,1.63159071708,-2.91359944402,2.95507187645,2.60316905383,1.98157676223,5.56068163102,2.56494935746,7.02267374309,2012-09-21,9,154.372722244,70.5359404455,171.930111581,45.7601856127,117.102257763,201779.4038,12.2149303193,660681.3334,0.305411086403,24.1,23.5125,20.5,10.5098035303,0.00460057212572,2.35230849112,3.6
NLA12_TN-106,1,-88.50233,35.1212,MESOTROPHIC,43.0,28.0,0.06728,476.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,3.33220451018,-2.69889226332,-inf,-inf,-inf,6.16541785423,3.76120011569,,2012-09-12,9,,,,,,21446.9303,9.97333680456,4308987.9422,0.00497725465647,26.005,25.8583333333,25.59,1.40086501002,0.000778129511206,0.337089910122,0.415
NLA12_TN-108,1,-87.03217,35.67331,EUTROPHIC,628.0,69.6,0.08468,1794.0,-24.5099225096,35.3770973422,5.87935613567,4.98781869686,1236.80481466,127.314231992,63.2135793269,109.91321967,44.9910008907,108.998720119,28.3787981272,209.590099812,83.9118907054,177.864980598,71.2600713571,48.2136106888,163.154611369,4.24276456734,-2.46887583272,3.56606464303,1.77144725518,1.60699867929,7.49220304262,6.44254016647,7.12028657066,2012-05-29,5,108.998720119,44.9910008907,109.91321967,63.2135793269,127.314231992,5602688.6054,15.5387571486,6099303.4039,0.918578439928,30.23,26.6614285714,20.12,2.33499187628,0.0134257770258,0.848008412006,10.11
NLA12_TN-108,2,-87.03094,35.67215,MESOTROPHIC,664.0,50.93333333,0.29681,1319.0,-24.5099225096,35.3770973422,5.87935613567,4.98781869686,1236.80481466,127.314231992,63.2135793269,109.91321967,44.9910008907,108.998720119,28.3787981272,209.590099812,83.9118907054,177.864980598,71.2600713571,48.2136106888,163.154611369,3.930517588,-1.21466307553,3.56606464303,1.77144725518,1.60699867929,7.18462915272,6.49828214948,7.12028657066,2012-09-15,9,177.864980598,83.9118907054,209.590099812,28.3787981272,108.998720119,1473699.4068,14.2032864007,3615832.8908,0.40756845001,25.36,24.9371428571,24.42,0.5,0.00109076267779,-0.69314718056,0.94
NLA12_TN-113,1,-89.93542,35.21265,MESOTROPHIC,120.0,109.584,0.11936,1099.0,-0.0,0.0,0.0,0.0,1011.42428717,82.8790147901,59.6630542874,113.281569511,41.0979997814,106.182354927,47.8419821262,71.462320298,79.873188138,147.569858015,76.2989420295,59.4772639871,125.79673928,4.69669137846,-2.12561114253,-inf,-inf,-inf,7.0021559544,4.78749174278,6.91911480177,2012-06-01,6,47.8419821262,106.182354927,41.0979997814,113.281569511,59.6630542874,2544571.6194,14.7494728714,41624339.258,0.0611318201024,25.565,21.2622222222,11.6,3.2504383985,0.0107896328899,1.17878987909,13.965
NLA12_TN-114,1,-88.79394,35.53464,EUTROPHIC,50.0,29.92,0.10465,1923.0,-3.49130623219,4.80298078818,1.14473799302,0.166936416274,1075.97304595,85.5569262963,52.2002040331,125.686594092,40.1163756389,61.0129782649,79.0323684216,137.484150492,69.2792262297,147.578688984,89.8915799994,57.2731319758,130.860821518,3.39852715311,-2.25713383009,1.56923672271,0.135175783768,-1.79014227994,7.56164174559,3.91202300543,6.98098069017,2012-05-31,5,61.0129782649,40.1163756389,125.686594092,52.2002040331,85.5569262963,2073083.4944,14.5445476677,3055029.5256,0.678580510279,30.65,29.67,26.6,1.05,0.0865567328294,0.0487901641694,4.05
NLA12_TN-114,2,-88.79401,35.53469,MESOTROPHIC,42.0,12.352,0.11737,611.0,-3.49130623219,4.80298078818,1.14473799302,0.166936416274,1075.97304595,85.5569262963,52.2002040331,125.686594092,40.1163756389,61.0129782649,79.0323684216,137.484150492,69.2792262297,147.578688984,89.8915799994,57.2731319758,130.860821518,2.51381799328,-2.14242394087,1.56923672271,0.135175783768,-1.79014227994,6.41509695917,3.73766961828,6.98098069017,2012-09-14,9,147.578688984,69.2792262297,137.484150492,79.0323684216,61.0129782649,2833.9327,7.94942067262,3307788.1506,0.000856745526308,24.79,24.73,24.62,0.25,0.000698649730823,-1.38629436112,0.17
NLA12_TN-119,1,-86.9196,36.30476,EUTROPHIC,51.0,23.04,39.0063,841.0,92.5168086237,5.78027142975,97.7210375946,0.576042149149,1269.28593342,137.259867566,39.0162062831,136.917843084,74.5825084477,140.233532574,23.6066511672,214.650168272,97.7311530674,144.838792718,57.3350885467,38.2056830662,164.908438627,3.13723183583,3.66372317155,1.75445064175,4.58211686437,-0.551574445358,6.73459165997,3.93182563272,7.14620976418,2012-09-16,9,144.838792718,97.7311530674,214.650168272,23.6066511672,140.233532574,5337273.9611,15.4902255864,7856830.5422,0.679316415498,24.305,16.7435714286,8.72,4.2456351734,0.00799254698809,1.44589143717,15.585
NLA12_TN-122,1,-88.88579,35.34693,MESOTROPHIC,48.0,19.04,0.0,510.0,-0.000865919966784,0.00158745720117,0.000611017417608,0.000110519777732,1102.05660387,84.2203102367,58.0352312965,140.653329551,46.9175926915,77.3912231709,74.7265594176,118.198644148,74.3081053453,160.220111076,71.5622118541,62.1910962037,133.632188874,2.94654202936,-inf,-6.44562178745,-7.40038509248,-9.11031606902,6.23441072572,3.87120101091,7.00493335306,2012-09-13,9,160.220111076,74.3081053453,118.198644148,74.7265594176,77.3912231709,604697.1413,13.3124830188,6843340.9285,0.0883628548713,26.17,26.03,25.8,2.05,0.00208016108437,0.71783979315,0.37
NLA12_TX-101,1,-96.454457,32.94486,EUTROPHIC,181.0,48.4,0.11597,1014.0,-7.44633068191,10.8525656288,2.51565056294,0.890584202247,882.794164363,173.909761689,48.6478091468,161.726380797,47.2977174711,84.7871810882,79.2614697278,18.9280822839,108.867778726,63.3014384529,25.4093570121,1.89216716062,68.7650208064,3.87949981372,-2.15442374201,2.38440151552,0.922531443238,-0.115877624578,6.92165818415,5.19849703127,6.78309206399,2012-06-21,6,79.2614697278,84.7871810882,47.2977174711,161.726380797,48.6478091468,1777866.0465,14.3909243528,5325747.3367,0.333824707426,30.9,29.8333333333,27.7,0.25,0.0186434351052,-1.38629436112,3.2
NLA12_TX-101,2,-96.4554,32.945,OLIGOTROPHIC,332.0,76.96,0.1308,1763.0,-7.44633068191,10.8525656288,2.51565056294,0.890584202247,882.794164363,173.909761689,48.6478091468,161.726380797,47.2977174711,84.7871810882,79.2614697278,18.9280822839,108.867778726,63.3014384529,25.4093570121,1.89216716062,68.7650208064,4.34328580636,-2.03408583996,2.38440151552,0.922531443238,-0.115877624578,7.4747721824,5.80513496892,6.78309206399,2012-09-13,9,63.3014384529,108.867778726,18.9280822839,79.2614697278,84.7871810882,3230032.3408,14.9880027078,15318033.4129,0.210864688288,26.1,26.0666666667,26.0,0.25,0.000523935651011,-1.38629436112,0.1
NLA12_TX-103,1,-101.56682,35.71128,MESOTROPHIC,49.0,14.5,0.0591,970.0,0.337294542548,5.3941754197,1.89902883417,3.83244117733,248.823361678,1.77647115538,7.27550981888,10.8504903781,25.9281412722,32.7689354965,35.8999387735,30.291873887,41.7502217899,32.0148104942,10.9490683722,0.897186988015,18.4207132522,2.67414864943,-2.82852435457,1.68531974545,0.641342615588,1.34350198327,6.8772960715,3.89182029811,5.51674325388,2012-07-17,7,30.291873887,35.8999387735,32.7689354965,25.9281412722,10.8504903781,2541544.2627,14.7482824317,3876396.0494,0.655646180192,26.2,26.0555555556,25.5,4.98140050311,0.00104234875699,1.60571107702,0.7
NLA12_TX-104,1,-97.82236,30.00607,EUTROPHIC,111.0,11.632,0.11874,896.0,11.2018375994,8.25921785044,18.4235140015,1.03754125599,906.891117572,156.315764006,88.1782331618,139.018469141,3.96989389683,169.067024138,12.1224744031,135.802099037,25.1252483401,139.00046181,24.428025885,0.758855393822,13.1045683595,2.45375992079,-2.13081905014,2.11132989182,2.91362778361,0.0368537371377,6.79794041297,4.70953020131,6.81002239613,2012-08-07,8,25.1252483401,135.802099037,12.1224744031,169.067024138,3.96989389683,30296.0254,10.318771808,537753.6397,0.0563381131495,29.7,29.7,29.7,0.15,-0.0,-1.89711998489,0.0
NLA12_TX-105,1,-95.47884,32.16458,EUTROPHIC,35.0,37.28,0.1031,590.0,-1.8461741665,11.8817103649,6.42999989846,3.6055366487,1038.78687363,114.42423588,90.7016986541,188.751457619,45.6838678829,94.6109480325,88.1725854824,41.7750712701,85.8396997823,165.962287284,26.3716656121,18.9865102595,77.5068458754,3.61845698982,-2.27205588796,2.47500027368,1.86097452246,1.28247062199,6.3801225369,3.55534806149,6.94580884362,2012-06-28,6,88.1725854824,94.6109480325,45.6838678829,188.751457619,90.7016986541,15045585.0009,16.5265951507,27533487.607,0.546446756606,31.3,29.575,27.5,4.27297343453,0.00459003616321,1.45230993959,3.8
NLA12_TX-107,1,-99.4871,31.77775,MESOTROPHIC,43.0,3.744,0.18266,830.0,40.2348171507,14.8432519237,53.1572480374,1.92082256684,691.133099468,86.3382648,65.0013257901,65.2016487804,9.49733170912,75.2979522899,65.5955503296,50.3414749724,51.9834152974,201.279651538,5.78319349862,0.0,14.8132904621,1.32015455862,-1.70012877772,2.69754534606,3.97325446496,0.652753514524,6.72142570079,3.76120011569,6.53833242384,2012-06-27,6,65.5955503296,75.2979522899,9.49733170912,65.2016487804,65.0013257901,231771.4486,12.3535070297,2048077.9128,0.113165347447,30.5,30.02,29.3,2.45,0.00130218586061,0.896088024557,1.2
NLA12_TX-109,1,-95.89428,32.0895,EUTROPHIC,35.0,11.2,0.11624,805.0,-1.41348637858,5.8681572903,3.20579378754,1.24887712418,1001.89855322,117.380421877,93.8365930021,188.820733905,39.3874114156,88.1200662255,76.5776855946,30.4573779106,72.7193092704,192.493290544,19.9041931629,11.0288015306,71.1726687849,2.4159137783,-2.15209825972,1.76954066468,1.16495973133,0.222244846942,6.69084227742,3.55534806149,6.90965203223,2012-07-11,7,30.4573779106,76.5776855946,88.1200662255,39.3874114156,188.820733905,576898.4498,13.2654215331,1345574.8834,0.42873752841,30.8,30.7285714286,30.5,1.33286758221,0.00121347824252,0.287332698085,0.3
NLA12_TX-110,1,-96.93451,33.08004,EUTROPHIC,26.0,14.85714286,0.16833,610.0,-9.27263518537,23.6866298912,8.73382176233,5.68017265206,788.569397516,156.549332883,48.0412978108,144.294948065,48.6107172912,91.3460827089,66.2772104271,17.6685616718,69.275739783,45.516886052,34.4716241267,3.69378789929,62.8232087976,2.69848075028,-1.78182894055,3.16491074934,2.16720304752,1.73698162876,6.41345895717,3.25809653802,6.6702204146,2012-06-28,6,66.2772104271,91.3460827089,48.6107172912,144.294948065,48.0412978108,2184329.5999,14.5968195202,3494777.5508,0.625026791591,30.3,28.1307692308,26.1,2.6910579304,0.00555940342743,0.989934398975,4.2
NLA12_TX-111,1,-101.31472,32.23934,OLIGOTROPHIC,28.0,12.704,0.13839,1589.0,-0.0250323906237,0.0863176973678,0.0578598365856,0.00342546705966,435.090413138,42.7212631429,21.5271877298,15.8225428328,16.4869656346,89.0543978702,18.5805354901,28.6424479847,37.3791362893,154.044582459,8.31101668562,0.0,2.5203370183,2.5419169045,-1.97767949274,-2.44972063392,-2.84973180375,-5.67651744878,7.37086016654,3.33220451018,6.07555385578,2012-07-16,7,28.6424479847,18.5805354901,89.0543978702,16.4869656346,15.8225428328,63751.6342,11.0627500972,3243334.6472,0.0196561999099,28.6,28.1125,27.1,4.15,0.00181672534147,1.42310833424,1.5
NLA12_TX-112,1,-97.74507,31.14833,MESOTROPHIC,23.0,3.592,0.07165,419.0,-0.0,0.0,0.0,0.0,733.326006989,62.2365214334,100.053993239,193.047212478,13.81795139,70.6007565611,49.1285481856,61.818912578,46.2484165658,114.591626052,7.46581987072,0.0,14.316248636,1.27870915044,-2.63596212471,-inf,-inf,-inf,6.03787091992,3.13549421593,6.59759036016,2012-07-17,7,61.818912578,49.1285481856,70.6007565611,13.81795139,193.047212478,15301.2236,9.63568807804,972447.6232,0.0157347534561,28.4,28.35,28.2,1.49844451441,0.00056567816768,0.404427579668,0.2
NLA12_TX-113,1,-94.60765,32.79069,EUTROPHIC,60.0,40.64,0.15668,869.0,61.5367664283,9.62888912472,5.4539837001,65.7116687056,1046.98380641,110.109693086,86.5459330321,162.013692677,83.2303222511,84.557737705,75.7776634105,80.5162548357,72.674284881,100.464680858,49.0464815518,32.162188912,109.884873214,3.70475280327,-1.85354977018,2.26476786347,1.69634629581,4.18527651559,6.76734312527,4.09434456222,6.9536687441,2012-08-02,8,72.674284881,80.5162548357,75.7776634105,84.557737705,83.2303222511,9444485.3536,16.0609415687,10907622.6729,0.865861025525,31.2,31.0142857143,30.4,3.98632478403,0.00152761076784,1.38286969966,0.8
NLA12_TX-114,1,-96.72237,32.82977,EUTROPHIC,95.0,57.0,0.12108,601.0,-0.773955846238,1.15244297784,0.350911184837,0.0275759160364,853.300741383,176.452830461,46.0936785593,157.698524092,46.8451133741,81.4341356191,66.3087846548,18.5069712171,101.558936456,70.4744476499,20.3653638722,0.0965965725573,67.4653588551,4.04305126783,-2.11130379483,0.14188401774,-1.04722212219,-3.59081249458,6.39859493454,4.5538768916,6.74911205438,2012-07-26,7,18.5069712171,66.3087846548,81.4341356191,46.8451133741,157.698524092,189937.818,12.1544520239,2811274.6936,0.0675628811487,29.95,29.95,29.9,2.5,0.000296897015991,0.916290731874,0.05
NLA12_TX-116,1,-98.31779,32.59325,MESOTROPHIC,34.0,4.72,0.11589,633.0,-0.0955031478166,0.563045861457,0.293473133924,0.174069586368,735.757848325,166.645514607,58.1803648941,112.611181344,22.0422173359,67.6506339881,68.0487559492,26.708126833,89.6715040857,92.1131150262,6.05832037059,0.615391832409,25.4127220584,1.5518087996,-2.15511381364,-0.574394195089,-1.22596918079,-1.74830013806,6.45047042214,3.52636052462,6.60090105417,2012-08-09,8,89.6715040857,26.708126833,68.0487559492,67.6506339881,22.0422173359,22846.7632,10.036564732,629100.4848,0.0363165563404,30.1,30.048,29.74,2.5,0.00121715333449,0.916290731874,0.36
NLA12_TX-117,1,-95.73878,33.06608,EUTROPHIC,239.0,88.8,0.10713,1656.0,42.6031578933,29.4349410817,30.5328473073,41.5052516677,975.459575252,141.199546729,68.8364626162,178.833502595,83.0654432302,102.761946846,62.0337210742,47.333918679,65.6669247608,83.9778537843,41.4018729742,16.5376620953,83.8107198674,4.48638665,-2.23371222871,3.38218244084,3.418803065,3.72581996544,7.41216033495,5.47646355193,6.88290871918,2012-06-19,6,62.0337210742,102.761946846,83.0654432302,178.833502595,68.8364626162,609983.4303,13.3211870723,3813238.6364,0.159964662184,28.85,28.5666666667,27.3,2.75,0.00499497552768,1.01160091168,1.55
NLA12_TX-117,2,-95.73886,33.06602,EUTROPHIC,590.0,144.8,0.12806,3925.0,42.6031578933,29.4349410817,30.5328473073,41.5052516677,975.459575252,141.199546729,68.8364626162,178.833502595,83.0654432302,102.761946846,62.0337210742,47.333918679,65.6669247608,83.9778537843,41.4018729742,16.5376620953,83.8107198674,4.97535347995,-2.05525637489,3.38218244084,3.418803065,3.72581996544,8.27512163022,6.3801225369,6.88290871918,2012-07-10,7,47.333918679,62.0337210742,102.761946846,83.0654432302,178.833502595,7809813.8644,15.8708916885,9907969.9686,0.788235520409,29.15,28.925,28.5,1.25,0.0017236746821,0.223143551314,0.65
NLA12_TX-118,1,-95.32353,29.16026,MESOTROPHIC,86.0,25.4,0.09932,1199.0,-12.0310615679,21.0788522508,6.45643883661,2.59135184623,1259.3347264,104.123559999,146.786757507,172.846125671,127.08260354,130.07594347,67.407190953,175.887857045,102.815836557,94.3440637631,12.9111563819,75.4745106101,49.5791209042,3.23474917402,-2.30940831834,3.04827027488,1.86507790211,0.952179687896,7.08924315503,4.45434729625,7.13833886559,2012-08-30,8,102.815836557,175.887857045,67.407190953,130.07594347,127.08260354,4461563.35,15.3110097895,6999200.1097,0.637439033043,30.5,30.45,30.4,0.25,0.000602434788529,-1.38629436112,0.1
NLA12_TX-121,1,-96.06251,31.79848,MESOTROPHIC,204.0,40.8,0.12266,1264.0,6.20816573204,3.83046050414,8.86607771967,1.17254883483,965.441707363,102.763353951,99.7832486543,188.400038417,35.4827243587,105.150753624,62.8816114611,47.4167408671,63.1151682226,162.826946936,19.3770900301,10.7506170945,67.4934137456,3.70868208141,-2.09833897878,1.34298503203,2.18223250232,0.159179870647,7.14203657471,5.31811999384,6.87258572445,2012-06-13,6,62.8816114611,105.150753624,35.4827243587,188.400038417,99.7832486543,6587768.8318,15.7007252804,7262022.3413,0.907153479043,32.3,30.4727272727,27.9,9.25,0.00451869573723,2.22462355152,4.4
NLA12_TX-124,1,-98.99079,32.82543,MESOTROPHIC,25.0,12.08,0.11139,596.0,1.29718358966,3.65021036091,3.48260790289,1.46478611262,594.072175999,96.8490532139,43.5275348785,53.7999231104,16.6540869457,61.9384167321,64.4023141544,29.5786805431,50.9277948008,152.726063851,11.4165289403,1.17198823952,11.0797905891,2.49155119251,-2.19471772213,1.29478479906,1.24778141051,0.381709233599,6.39024066707,3.21887582487,6.3870008204,2012-07-13,7,29.5786805431,64.4023141544,61.9384167321,16.6540869457,53.7999231104,818940.5852,13.6157668147,2165308.4031,0.378209673979,29.5,28.4538461538,27.4,0.5,0.00174266303776,-0.69314718056,2.1
NLA12_TX-128,1,-97.60996,32.66272,MESOTROPHIC,56.0,5.52,0.0922,529.0,0.240735435064,8.76128401855,5.84567216051,3.15634741726,786.760728634,180.491253424,62.6701062297,127.872182432,47.5264374071,74.5707383617,55.5454831917,23.1090477669,94.6784205351,58.5823732841,19.4518333642,1.01309139103,41.2497612468,1.70837786029,-2.38379514842,2.17034247167,1.76570158583,1.14941547844,6.27098843186,4.02535169074,6.6679241725,2012-08-16,8,94.6784205351,23.1090477669,55.5454831917,74.5707383617,47.5264374071,270635.1198,12.5085267712,584090.9015,0.463344179998,28.8,24.1,14.7,6.32880360444,0.0167464104575,1.84511121425,14.1
